Entity,Year,Aviation and shipping,Aviation and shipping (per capita),Buildings,Buildings (per capita),Electricity and heat,Electricity and heat (per capita),Energy,Energy (per capita),Fugitive emissions,Fugitive emissions (per capita),Industry,Industry (per capita),Land-use change and forestry,Land-use change and forestry (per capita),Manufacturing and construction,Manufacturing and construction (per capita),Other fuel combustion,Other fuel combustion (per capita),Total excluding LUCF,Total excluding LUCF (per capita),Total including LUCF,Total including LUCF (per capita),Transport,Transport (per capita)
Chile,1994,1.69,0.1192968179656207,4.01,0.2830652307941652,9.22,0.6508382613272329,34.22,2.415584089221031,0.22,0.0155297632854654,1.16,0.0818842064142722,-17.36,-1.2254395028894536,7.86,0.5548360882898102,0.58,0.0409421032071361,35.38,2.497468295635304,18.01,1.2713228944146926,12.33,0.8703726423172213
Chile,1995,1.78,0.1237755951241872,4.06,0.2823196158450562,10.08,0.7009314600291053,37.24,2.5895523384408614,0.16,0.0111258961909381,1.01,0.0702322197052972,-17.36,-1.2071597367167923,8.86,0.6160965015732017,0.43,0.0299008460131463,38.25,2.6597845581461583,20.89,1.452624821429366,13.64,0.94848265027748
Chile,1996,1.49,0.1021431763525247,3.8,0.2604993759326134,13.91,0.9535648208480668,43.08,2.9532402934676285,0.16,0.01096839477611,0.98,0.067181418003674,-17.36,-1.1900708332079395,9.57,0.6560471125460818,0.8,0.0548419738805502,44.06,3.0204217114713026,26.69,1.829665353589856,14.84,1.0173186154842062
Chile,1997,1.77,0.1197059939631658,4.28,0.289458561673644,15.76,1.0658567598076236,49.59,3.3537967461205622,0.16,0.0108208808102296,0.96,0.0649252848613781,-17.36,-1.1740655679099206,12.77,0.8636415496664565,0.89,0.0601911495069026,50.56,3.41939833603258,33.19,2.2446564630720194,15.73,1.0638278446557057
Chile,1998,2.27,0.1515582862456649,3.68,0.2456980147066285,18.62,1.2431785418036478,50.26,3.355647342161726,0.16,0.010682522378549,1.15,0.0767806295958214,-17.36,-1.1590536780725738,10.69,0.7137260264168096,0.54,0.0360535130276031,51.41,3.432427971757547,34.04,2.272706636036314,16.56,1.1056410661798284
Chile,1999,2.42,0.1596011185532277,4.02,0.2651225192495766,21.18,1.396839541717919,52.8,3.4822062229795137,0.16,0.0105521400696348,0.97,0.0639723491721615,-17.36,-1.1449071975553855,10.2,0.6726989294392243,0.49,0.0323159289632568,53.77,3.546178572151676,36.41,2.40127137459629,16.74,1.1040176547855505
Chile,2000,3.02,0.1968407708076011,4.18,0.2724484840979381,16.55,1.0787134956509272,48.79,3.1800864926168417,0.16,0.0104286501090119,1.03,0.0671344350767646,-17.36,-1.1315085368278002,10.33,0.6732997226630862,0.57,0.0371520660133551,49.82,3.2472209276936064,32.46,2.115712390865806,16.99,1.10739228345071
Chile,2001,3.23,0.2081707066821894,4.23,0.2726198418779137,14.66,0.944824321969318,46.84,3.018797492567726,0.16,0.0103118616313158,1.03,0.066382609251596,-36.09,-2.32596928921369,11.24,0.724408279599941,0.49,0.0315800762459049,47.87,3.0851801018193217,11.78,0.7592108126056321,16.07,1.035697602595289
Chile,2002,3.21,0.2046617874701463,4.08,0.260130870055513,15.76,1.004819243155609,47.59,3.034222574985752,0.16,0.0102012105904122,1.1,0.0701333228090844,-36.09,-2.3010105637998697,10.43,0.6649914153625003,0.58,0.0369793883902445,48.69,3.104355897794836,12.6,0.8033453339949669,16.58,1.057100447431472
Chile,2003,3.88,0.2448003738126944,3.85,0.2429075874172355,17.18,1.0839356757995082,48.78,3.077670679016298,0.16,0.0100948607757812,1.13,0.0712949542289548,-36.09,-2.277022033737151,10.84,0.6839268175591775,0.43,0.027129938334912,49.91,3.148965633245253,13.83,0.872574528306589,16.33,1.0303067279281706
Chile,2004,4.17,0.2603813481534654,4.25,0.2653766737775127,20.87,1.3031555721733388,53.51,3.3412484267846363,0.16,0.0099906512480945,1.22,0.0761787157667212,-36.09,-2.253516272148337,10.64,0.6643783079982906,0.67,0.0418358521013961,54.73,3.4174271425513574,18.64,1.1639108704030203,16.92,1.0565113694860035
Chile,2005,4.4,0.2718950771727831,4.05,0.2502670596704026,20.83,1.2871760130702434,54.54,3.370263070228088,0.11,0.0067973769293195,1.17,0.0722993727936718,-36.09,-2.230157576174032,10.61,0.6556379020007337,0.38,0.023481847574013,55.72,3.443180386378971,19.63,1.213022810204939,18.56,1.1469028709833755
Chile,2006,5.17,0.3161208100005705,4.09,0.2500839676793681,20.87,1.2761008326328638,55.79,3.411292067685073,0.11,0.0067259746808632,1.26,0.0770429827080694,-36.09,-2.206731147566845,12.11,0.740468667138667,0.32,0.0195664717988747,57.05,3.4883350503931423,20.96,1.2816039028262975,18.29,1.118346153754436
Chile,2007,5.19,0.3139707738581038,4.48,0.2710190880316579,26.37,1.5952619087934865,63.4,3.8354040583051594,0.33,0.0199634596094748,1.34,0.0810637450808976,-36.09,-2.183276537290745,12.01,0.726548939120583,0.4,0.0241981328599694,64.74,3.916467803386056,28.66,1.7337962194168115,19.81,1.1984125298899873
Chile,2008,5.29,0.3166099631589295,4.57,0.2735174918027047,28.85,1.7266913869820637,66.92,4.005205809942451,0.38,0.0227432487713408,1.33,0.079601370699693,-36.09,-2.1600101267307688,12.08,0.722995908309994,0.45,0.0269327945976405,68.25,4.084807180642144,32.16,1.9247970539113748,20.58,1.2317264729320925
Chile,2009,3.96,0.2345112430375033,4.74,0.2807028515145873,26.97,1.5971636931114808,64.27,3.806070098489984,0.05,0.0029610005434028,1.1,0.065142011954862,-36.09,-2.1372501922281555,11.29,0.6685939227003566,0.5,0.0296100054340282,65.37,3.871212110444847,29.28,1.7339619182166914,20.71,1.226446425077448
Chile,2010,2.83,0.1658605045171786,5.09,0.2983144763224166,27.46,1.6093743653857686,68.65,4.023435913464421,0.05,0.0029303976063105,1.07,0.0627105087750463,-36.09,-2.115160992234974,13.72,0.8041011031716222,0.89,0.0521610773923282,69.72,4.086146422239467,33.63,1.9709854300044936,21.44,1.256554493585975
Chile,2011,2.91,0.1688563446814081,5.87,0.3406140011271016,32.47,1.8841118597269144,75.37,4.373437353483756,0.05,0.0029013117642853,1.1,0.0638288588142779,-81.35,-4.720434240492285,13.97,0.8106265069413304,1.15,0.0667301705785633,76.47,4.437266212298034,-4.88,-0.2831680281942514,21.86,1.2684535033455606
Chile,2012,2.67,0.1534451099543406,5.37,0.3086143222677187,36.97,2.1246688071205884,77.34,4.444735881598765,0.11,0.0063217086498042,1.15,0.0660905904297721,-81.35,-4.675190896923449,11.59,0.6660782113748343,0.88,0.0505736691984343,78.49,4.510826472028537,-2.86,-0.1643644248949116,22.43,1.28905386377373
Chile,2013,2.56,0.1456903734687358,5.4,0.3073156315356147,38.46,2.188770220159211,81.97,4.664937466106358,0.11,0.0062601332349847,0.97,0.0552029930721381,-81.35,-4.629653078781899,12.85,0.7312973824504905,0.67,0.0381299024312707,82.94,4.720140459178497,1.59,0.0904873803965976,24.49,1.3937332993161486
Chile,2014,2.6,0.1464048954643707,4.83,0.2719752481126579,32.5,1.830061193304634,75.51,4.251936021736397,0.05,0.0028154787589302,0.87,0.0489893304053855,-81.35,-4.580783940779445,13.97,0.7866447652450995,0.6,0.0337857451071624,76.39,4.301488447893568,-4.97,-0.2798585886376625,23.57,1.327216686959699
Chile,2015,2.11,0.1174221268697665,4.85,0.2699039409091789,35.34,1.9666814993258523,81.13,4.514908603291069,0.04,0.002226011883787,0.84,0.0467462495595279,-81.35,-4.527151668651898,15.02,0.8358674623620346,0.66,0.0367291960824862,81.97,4.561654852850597,0.62,0.0345031841986991,25.23,1.4040569956986773
Chile,2016,2.17,0.1191713668878897,5.91,0.3245634923075706,37.14,2.0396426572425,85.28,4.683379801013473,0.04,0.0021967072237399,0.88,0.0483275589222778,-57.87,-3.178086175945704,14.99,0.8232160320965286,0.82,0.045032498086668,86.16,4.731707359935751,28.29,1.5536211839900462,26.38,1.448728414056466
Chile,2017,2.29,0.1239819202958674,6.46,0.3497481245027526,36.51,1.9766724497825847,86.16,4.664752075411326,0.02,0.0010828115309682,0.88,0.047643707362604,-57.87,-3.1331151648567017,14.4,0.7796243022971576,1.4,0.0757968071677792,87.04,4.712395782773931,29.17,1.5792806179172283,27.38,1.4823689858955678
Chile,2018,2.45,0.1308120180044322,6.58,0.351323705497618,35.01,1.8692770409531316,85.73,4.577352776946928,0.02,0.0010678532081994,0.88,0.0469855411607756,-57.86,-3.0892993313209995,14.32,0.7645828970708038,1.48,0.079021137406759,86.62,4.6248722447118045,28.75,1.535038986786705,28.33,1.5126140694145165
China,1990,5.64,0.0047923172791449,384.68,0.3268632288903324,725.36,0.6163395853901724,2088.86,1.774907778672819,0.0,0.0,84.51,0.0718082860391026,-349.41,-0.2968942518627718,745.2,0.6331976660317036,139.45,0.1184908944285038,2173.36,1.846707567695469,1823.96,1.5498218128491494,94.15,0.0799994098992014
China,1991,7.26,0.0060860227783049,383.27,0.321293381575889,794.33,0.6658829853293395,2200.89,1.8449954094412773,0.0,0.0,101.3,0.0849192985457707,-349.41,-0.2929087078467696,778.83,0.6528894105271732,143.84,0.1205803741641033,2302.19,1.9299147079870485,1952.78,1.6370060001402784,100.62,0.0843492578447725
China,1992,11.27,0.0093394339908375,360.03,0.2983563815191866,877.75,0.727390256029959,2295.78,1.9025098285257296,0.0,0.0,122.4,0.1014327169901076,-349.41,-0.2895556016626921,807.8,0.6694227841879815,139.09,0.1152636977626966,2418.18,2.0039425455158373,2068.77,1.7143869438531452,111.1,0.0920684220392235
China,1993,9.81,0.0080487879026314,370.43,0.3039258412611371,997.65,0.81853957707036,2500.73,2.0517681316766017,0.0,0.0,142.8,0.1171627841483961,-349.41,-0.2866796107093214,861.54,0.7068657216751345,145.41,0.1193042047830411,2643.53,2.1689309158249976,2294.12,1.882251305115676,125.7,0.1031327868869285
China,1994,10.83,0.0088047346962463,341.37,0.2775320667827891,1082.83,0.8803352604927426,2599.5,2.1133802255671568,0.0,0.0,164.4,0.1336563604859552,-349.41,-0.2840685457262629,903.38,0.7344433268601107,155.58,0.1264857455255773,2763.9,2.2470365860531123,2414.5,1.9629761702757835,116.35,0.0945919558548715
China,1995,11.17,0.0090013821586041,365.7,0.2947005779231445,1185.7,0.955500342475998,2900.27,2.337192357487444,0.0,0.0,184.6,0.1487605323615326,-349.38,-0.2815490509017999,1070.17,0.8624001024774722,151.32,0.1219417321611436,3084.87,2.485952889848977,2735.48,2.204395780413463,127.37,0.1026415439159718
China,1996,12.42,0.0099230113497086,313.8,0.25071183265206,1330.33,1.062872760777613,2871.98,2.2945805262589656,0.0,0.0,192.9,0.154118268064316,-349.38,-0.279138623620066,968.66,0.7739149898557821,89.35,0.071386559105996,3064.88,2.4486987943232816,2715.5,2.1695601707032157,169.85,0.1357023734096634
China,1997,10.13,0.008026966696837,352.62,0.2794145110206001,1328.11,1.052388424455701,2925.75,2.3183512155252703,0.0,0.0,202.9,0.1607770525950875,-349.38,-0.2768471495104568,961.13,0.7615951136555766,137.76,0.1091604079127612,3128.65,2.479128268120358,2779.27,2.2022811186099016,146.13,0.1157927584806315
China,1998,10.64,0.0083648959502975,298.69,0.2348224409205225,1409.58,1.1081757550395064,3020.72,2.374812828475814,0.0,0.0,211.4,0.1661972748019634,-349.37,-0.2746657611048343,1023.82,0.8049011063753371,148.34,0.1166211151566852,3232.12,2.541010103277777,2882.75,2.2663443421729434,140.29,0.1102924109837627
China,1999,10.86,0.0084743459227677,305.36,0.2382805037731467,1432.76,1.118020613656057,2920.9,2.279255709559157,0.0,0.0,228.3,0.1781485427410577,-349.36,-0.2726148703110641,871.49,0.6800467521393099,153.92,0.1201078567617328,3149.2,2.457404252300215,2799.84,2.1847893819891517,157.36,0.1227921799637882
China,2000,13.79,0.0106853603535923,274.12,0.2124054372825768,1575.21,1.2205718986644096,3099.69,2.4018349988706795,0.0,0.0,244.4,0.1893765098200123,-349.35,-0.2706983785009056,906.38,0.7023202985706335,95.51,0.0740071622459467,3344.09,2.591211508690692,2994.73,2.3205053815600887,248.48,0.1925379507368112
China,2001,15.52,0.0119464588012393,277.73,0.2137815723497554,1661.15,1.2786636622215688,3255.95,2.5062546735757256,0.0,0.0,270.8,0.2084472321762639,-332.25,-0.2557481273654494,961.33,0.7399799767651691,101.5,0.0781292247632599,3526.75,2.7147019057519897,3194.5,2.45895377838654,254.25,0.1957079349365402
China,2002,17.39,0.0133016942604335,283.61,0.2169346468776048,1840.48,1.4077919639127467,3511.73,2.686139090580343,0.0,0.0,296.6,0.2268707600715686,-332.25,-0.2541396157578512,999.54,0.7645529316316106,111.65,0.0854016195616677,3808.33,2.913009850651912,3476.08,2.6588702348940605,276.44,0.2114502795488349
China,2003,17.03,0.0129475818433944,308.48,0.2345314179125265,2178.69,1.6564161530466883,4068.1,3.092898279337231,0.0,0.0,345.2,0.2624489284991057,-332.25,-0.2526032922764423,1138.75,0.8657697489233972,129.03,0.0980990302556188,4413.3,3.355347207836337,4081.05,3.102743915559895,313.14,0.2380743263911065
China,2004,22.7,0.0171568766886726,352.57,0.2664757715473711,2376.12,1.7958941778629476,4741.83,3.5839203783545703,0.0,0.0,380.0,0.2872076273874721,-332.24,-0.2511101634821414,1500.19,1.133857922448452,141.82,0.1071889097791876,5121.83,3.871128005742042,4789.59,3.620017842259901,371.14,0.2805111548120694
China,2005,26.38,0.0198230148930055,365.46,0.2746216460499546,2552.71,1.9182110821654348,5407.52,4.063432505467223,0.0,0.0,411.6,0.3092931360864701,-332.24,-0.2496587743765034,1935.87,1.4546921850236023,156.17,0.1173525487430127,5819.12,4.372725641553692,5486.88,4.123066867177189,397.31,0.2985550434852173
China,2006,30.7,0.0229376880802631,384.12,0.2869975487097945,2898.66,2.1657511052356893,5961.81,4.454401894911851,0.0,0.0,470.1,0.3512380184538019,-332.24,-0.2482350973220403,2083.32,1.5565649619340023,160.9,0.1202173945314118,6431.91,4.805639913365652,6099.67,4.557404816043612,434.81,0.3248708845009522
China,2007,34.05,0.0252972916353303,398.28,0.2959003028640046,3171.09,2.355946799761516,6473.21,4.809241738230147,0.0,0.0,515.0,0.3826168925754805,-332.23,-0.2468287577094211,2274.35,1.6897179216097942,160.92,0.1195547773849443,6988.21,5.191858630805629,6655.98,4.945029873096207,468.58,0.3481293660641139
China,2008,33.3,0.0246016185294012,383.25,0.2831402492910818,3208.47,2.3703770271179576,6669.11,4.92705405857703,0.0,0.0,525.9,0.3885282638021655,-332.23,-0.2454473190397289,2409.86,1.7803740669448311,160.46,0.1185458170939256,7195.01,5.315582322379196,6862.78,5.070135003339466,507.07,0.3746168981292338
China,2009,35.89,0.0263670339168142,391.66,0.2877378797397452,3455.66,2.5387435058506056,7131.51,5.239252327893557,0.0,0.0,583.6,0.4287489828323427,-332.23,-0.2440768926771576,2601.83,1.911466699798962,165.3,0.1214396964739312,7715.11,5.6680013107259,7382.89,5.423931764672848,517.08,0.379879239278526
China,2010,43.48,0.0317648035987891,416.4,0.3042057087979718,3831.98,2.799496138327695,7830.97,5.721003312741724,0.0,0.0,639.6,0.4672669821017839,-332.23,-0.2427143675166911,2844.45,2.0780449769221687,169.36,0.1237278550480896,8470.57,6.188270294843507,8138.34,5.945555927326817,568.78,0.4155286336457983
China,2011,46.97,0.0341228338312732,440.72,0.320174905814749,4324.11,3.1413857142462662,8569.65,6.225691780757316,0.0,0.0,708.6,0.5147847573523578,-710.17,-0.5159253332330285,3005.39,2.183360092999157,177.54,0.1289795171046255,9278.25,6.740476538109673,8568.09,6.224558469691172,621.89,0.4517915505925174
China,2012,47.18,0.0340845120549391,457.22,0.3303120093632741,4450.73,3.215365840150048,8818.41,6.370733402933358,0.0,0.0,714.8,0.5163969736513457,-710.17,-0.5130520967794855,3038.4,2.1950483558229563,185.94,0.1343296772254214,9533.21,6.887130376584703,8823.05,6.374085504161313,686.13,0.495684744727753
China,2013,44.68,0.032100391517368,476.57,0.3423922020016139,4742.95,3.407577259339771,9188.38,6.601400971583584,0.0,0.0,748.3,0.5376168973242287,-710.17,-0.5102223599796171,3029.29,2.1763964865632937,198.48,0.1425981581998034,9936.68,7.139017868907813,9226.51,6.628795508928197,741.09,0.5324368654791028
China,2014,44.62,0.0318838640527315,487.0,0.3479928685271238,4636.87,3.313342283957627,9116.34,6.51421212950423,0.0,0.0,778.6,0.5563598509963421,-710.17,-0.5074622082996046,3022.68,2.1598995561387406,199.23,0.1423626677549463,9894.94,7.0705719805005725,9184.77,6.563109772200967,770.56,0.5506147531257916
China,2015,53.19,0.0378079259384426,510.54,0.3628963810605853,4580.61,3.255938402573604,9096.74,6.466043846611565,3.43,0.0024380745623022,733.7,0.5215204974813951,-710.17,-0.5047951638222192,2972.98,2.113220674120537,202.03,0.1436047241463353,9830.43,6.987557236003857,9120.27,6.482769180270742,827.14,0.5879384820590993
China,2016,57.07,0.0403592702609157,525.09,0.3713378170896133,4637.77,3.279779443454829,9057.91,6.405653367602086,3.43,0.0024256579112483,756.4,0.5349176804863613,-650.1,-0.4597435009045261,2846.38,2.012928328110483,201.83,0.1427319347601299,9814.31,6.940571048088446,9164.21,6.48082754718392,843.42,0.5964572581647368
China,2017,61.54,0.0433068657073671,533.08,0.3751385110705769,4904.12,3.4511222985507564,9248.47,6.508323826594316,2.89,0.0020337478370863,769.3,0.5413710072908283,-650.1,-0.4574877054982029,2734.18,1.9240943464375888,193.31,0.1360359150128559,10017.77,7.049694833885145,9367.67,6.592207128386941,880.9,0.6199060448751991
China,2018,63.82,0.0447029025588327,542.13,0.3797365177721716,5214.2,3.6523013870615113,9531.46,6.676338571347726,3.25,0.0022764718476372,782.0,0.5477541491853213,-650.1,-0.4553644148150605,2667.43,1.868409015551664,187.44,0.13129288711419,10313.46,7.224092720533047,9663.36,6.768728305717987,917.02,0.6423292965293136
Colombia,1990,1.91,0.0576994492481837,3.68,0.1111696194938827,12.29,0.37127027814669,46.14,1.3938495226760197,0.33,0.009969014791571,2.72,0.0821688491911307,92.49,2.794042963855766,12.05,0.364020085571002,1.44,0.043501155454128,48.86,1.4760183718671502,141.35,4.270061335722916,16.35,0.4939193692187455
Colombia,1991,1.94,0.0574673011056708,3.8,0.1125648165987367,12.78,0.3785732516136463,47.86,1.417724242740932,0.33,0.0097753656519955,2.72,0.0805727108285694,92.49,2.7397683913729374,12.55,0.371760117977407,1.32,0.0391014626079822,50.58,1.4982969535695012,143.07,4.238065344942439,17.09,0.5062454514927398
Colombia,1992,2.2,0.0639115594164851,3.89,0.113007257331876,13.43,0.3901510195288161,50.32,1.4618316681079693,0.88,0.025564623766594,2.89,0.0839565485062009,92.49,2.6869000592866863,12.92,0.3753351580277218,1.2,0.03486085059081,53.21,1.54578821661417,145.7,4.232688275900856,18.01,0.5232032659504079
Colombia,1993,2.11,0.0601289118274196,4.15,0.1182630256321287,13.94,0.3972497776655118,52.46,1.494958632448547,0.33,0.0094040478213499,3.32,0.0946104205057029,92.49,2.6356981302929112,14.3,0.4075087389251663,1.47,0.0418907584769226,55.78,1.5895690529542503,148.27,4.225267183247162,18.27,0.5206422839274677
Colombia,1994,2.55,0.0713107628523387,3.74,0.1045891188500968,12.32,0.3445288620944368,52.51,1.4684424146573762,0.33,0.0092284516632438,3.92,0.1096228197573208,92.49,2.586483316161888,15.25,0.4264663268620261,3.84,0.1073856193541101,56.43,1.5780652344146973,148.92,4.164548550576585,17.04,0.4765236858838639
Colombia,1995,2.75,0.075504981434286,3.87,0.1062561011457043,13.91,0.3819179242730613,55.16,1.5144926457873518,0.71,0.0194940133884883,3.9,0.1070797918522602,92.53,2.540536702587086,15.0,0.4118453532779238,1.34,0.0367915182261612,59.06,1.6215724376396123,151.59,4.162109140226698,20.33,0.5581877354760127
Colombia,1996,2.73,0.0736317699995957,4.35,0.1173253478015535,11.96,0.3225772780934669,55.12,1.486660499039456,0.77,0.020767935128091,3.73,0.1006031143217919,92.53,2.495658490132817,15.68,0.4229106789720368,1.52,0.0409964433697382,58.85,1.587263613361248,151.38,4.082922103494065,20.86,0.5626222425610132
Colombia,1997,2.89,0.0766094553086283,4.48,0.1187579099593962,14.57,0.3862282919884827,59.74,1.5836155225389126,0.82,0.0217369388764966,3.85,0.1020575788713561,92.53,2.4528279929783325,16.47,0.436594369873048,1.53,0.0405579469280973,63.59,1.6856731014102688,156.12,4.138501094388602,21.87,0.5797400649133917
Colombia,1998,2.75,0.0716812113926624,4.78,0.1245949783479733,16.42,0.4280019967518246,60.27,1.5709914947766423,0.93,0.0242412823982458,3.82,0.0995717190981711,92.55,2.41239858705124,15.21,0.3964622637390531,1.53,0.0398808194293722,64.09,1.6705632138748134,156.64,4.0829618009260535,21.41,0.5580708130606921
Colombia,1999,2.63,0.0674368173432519,4.79,0.1228221882411319,12.52,0.3210300202043781,52.99,1.3587364832771565,0.98,0.0251285479073714,2.88,0.0738471611971732,92.57,2.373622122229975,14.27,0.3659024271818272,1.36,0.0348722705653318,55.87,1.4325836444743298,148.44,3.806205766704304,19.08,0.4892374429312728
Colombia,2000,2.66,0.0671209273084142,4.78,0.120615801704594,13.75,0.3469596806355998,54.98,1.3873340539160202,0.82,0.0206914136815412,3.24,0.0817563174734068,92.6,2.3366157401350214,15.6,0.3936415285756623,1.47,0.0370931440388604,58.22,1.4690903713894272,150.83,3.8059584458376383,18.56,0.4683324852797624
Colombia,2001,2.99,0.0742747234719751,4.31,0.1070649023960578,13.96,0.3467809831668139,55.44,1.3771875148114727,0.82,0.0203696566043543,3.12,0.0775040592751045,80.41,1.997468399458704,15.42,0.3830489083404205,1.48,0.0367647460663957,58.56,1.4546915740865776,138.97,3.452159973545281,19.46,0.4834067286838251
Colombia,2002,2.74,0.067033043841103,4.86,0.1188980266670659,13.44,0.3288044194249724,53.32,1.3044532473020485,0.82,0.0200609839232498,3.11,0.0760849512211059,80.43,1.96768894749632,15.46,0.3782229407968805,1.48,0.0362076295200118,56.43,1.3805381985231544,136.86,3.348227146019474,17.26,0.4222592469698679
Colombia,2003,2.75,0.0662908226117369,4.85,0.1169129053334269,13.65,0.3290435376909851,52.65,1.2691679310937996,0.82,0.0197667180151361,3.38,0.0814774474282439,80.45,1.939307883314268,14.06,0.3389268966985531,1.54,0.0371228606625726,56.02,1.3504043209852736,136.47,3.2897122042995406,17.73,0.4273950126931257
Colombia,2004,3.04,0.0722502946041412,4.43,0.1052857911501137,12.41,0.2949428144859844,52.78,1.2543982069758468,0.82,0.0194885663076959,3.44,0.0817569123152124,80.5,1.913206814353082,13.52,0.321323678634207,1.36,0.0323225002176421,56.22,1.336155119291059,136.72,3.249361933644141,20.24,0.4810348561802035
Colombia,2005,3.0,0.0703437188721716,4.58,0.1073914108115153,12.97,0.3041193445906888,53.79,1.2612628793780376,0.82,0.0192272831583935,4.13,0.0968398529806896,80.5,1.8875564564032727,14.26,0.3343671437057225,1.32,0.0309512363037555,57.91,1.35786825329582,138.41,3.2454247096990927,19.85,0.4654409398708691
